id,name,birth_year,death_year,birth_place_raw,country,region,period,wikidata,lifespan
mussolini,Benito Mussolini,1883.0,1945.0,Italia,Italy,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q23559,62.0
adolf_hitler,Adolf Hitler,1889.0,1945.0,Imperio Austrohúngaro (Actual Austria),Austria,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q352,56.0
victor_manuel2,II Víctor Manuel,1820.0,1878.0,Reino de Cerdeña (actual Italia),Italy,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q168691,58.0
otto_von_bismarck,Otto Bismarck,1815.0,1898.0,Prusia (actual Alemania),Germany,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q8442,83.0
alberto_gerchunoff,Alberto Gerchunoff,1883.0,1950.0,Imperio Ruso (actual Ucrania),Imperio Ruso,Other/Unknown,Long 19th Century,http://www.wikidata.org/entity/Q458186,67.0
adolphe_cremieux,Adolphe Crémieux,1796.0,1880.0,Francia,France,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q260047,84.0
theodor_herzl,Theodor Herzl,1860.0,1904.0,Imperio Austríaco (actual Hungría),Hungary,Eastern Europe,Long 19th Century,http://www.wikidata.org/entity/Q44003,44.0
san_jorge,San Jorge,275.0,303.0,Imperio Romano (actual Turquía),Imperio Romano,Other/Unknown,Hellenistic/Roman,http://www.wikidata.org/entity/Q48438,28.0
alfred_dreyfus,Alfred Dreyfus,1859.0,1935.0,Francia,France,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q171826,76.0
huysmans,Joris-Karl Huysmans,1848.0,1907.0,Francia,France,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q210798,59.0
paul_bourget,Paul Bourget,1852.0,1935.0,Francia,France,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q198644,83.0
alphonse_daudet,Alphonse Daudet,1840.0,1897.0,Francia,France,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q228546,57.0
edmond_goncourt,Edmond Goncourt,1822.0,1896.0,Francia,France,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q1249210,74.0
claretie,Jules Claretie,1840.0,1913.0,Francia,France,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q912271,73.0
platelle,Henri Platelle,1921.0,2011.0,Francia,France,Western Europe,World Wars Era,http://www.wikidata.org/entity/Q3131799,90.0
scholl,Aurélien Scholl,1833.0,1902.0,Francia,France,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q2872062,69.0
maupassant,Guy Maupassant,1850.0,1893.0,Francia,France,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q9327,43.0
uzanne,Octave Uzanne,1851.0,1931.0,Francia,France,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q960277,80.0
bonnieres,Robert Bonnières,1850.0,1905.0,Francia,France,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q428451,55.0
fournel,Victor Fournel,1829.0,1894.0,Francia,France,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q3557307,65.0
george_eliot,George Eliot,1819.0,1880.0,Inglaterra,United Kingdom,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q131333,61.0
coronel_henry,Hubert-Joseph Henry,1846.0,1898.0,Francia,France,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q981772,52.0
esterhazy,Ferdinand Esterhazy,1847.0,1923.0,Francia,France,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q379463,76.0
paulo_iv,IV Paulo,1476.0,1559.0,Reino de Nápoles (actual Italia),Italy,Western Europe,Renaissance,http://www.wikidata.org/entity/Q101430,83.0
alejandroii,II Alejandro,1818.0,1881.0,"Moscú, Imperio Ruso","Moscú, Imperio Ruso",Other/Unknown,Revolutionary Era,http://www.wikidata.org/entity/Q83171,63.0
adolf_stoecker,Adolf Stoecker,1835.0,1909.0,Prusia (actual Alemania),Germany,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q63479,74.0
geza_onody,Géza Onody,1848.0,1924.0,Reino de Hungría (Imperio Austríaco),Hungary,Eastern Europe,Long 19th Century,http://www.wikidata.org/entity/Q1471811,76.0
jules_isaac,Jules Isaac,1877.0,1963.0,Francia,France,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q329560,86.0
bernard_lazare,Bernard Lazare,1865.0,1903.0,Francia,France,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q822562,38.0
shakespeare,William Shakespeare,1564.0,1616.0,Inglaterra,United Kingdom,Western Europe,Renaissance,http://www.wikidata.org/entity/Q692,52.0
walter_scott,Walter Scott,1771.0,1832.0,Escocia,Escocia,Other/Unknown,Early Modern,http://www.wikidata.org/entity/Q79025,61.0
balzac,Honoré Balzac,1799.0,1850.0,Francia,France,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q9711,51.0
sainte_beuve,Charles Sainte-Beuve,1804.0,1869.0,Francia,France,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q1063392,65.0
chaucer,Geoffrey Chaucer,1343.0,1400.0,Inglaterra,United Kingdom,Western Europe,Medieval,http://www.wikidata.org/entity/Q5683,57.0
creso,Creso,-596.0,-546.0,Lidia (actual Turquía),Lidia,Other/Unknown,Antiquity (Archaic),http://www.wikidata.org/entity/Q184462,50.0
gustave_flaubert,Gustave Flaubert,1821.0,1880.0,Francia,France,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q43444,59.0
champfleury,Jules Champfleury,1821.0,1889.0,Francia,France,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q744488,68.0
jules_goncourt,Jules Goncourt,1830.0,1870.0,Francia,France,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q1234248,40.0
charles_dickens,Charles Dickens,1812.0,1870.0,Inglaterra,United Kingdom,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q5686,58.0
george_sand,George Sand,1804.0,1876.0,Francia,France,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q3816,72.0
isaac_pereire,Isaac Pereire,1806.0,1880.0,Francia,France,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q1673436,74.0
emile_pereire,Émile Pereire,1800.0,1875.0,Francia,France,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q19260104,75.0
victor_hugo,Victor Hugo,1802.0,1885.0,Francia,France,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q535,83.0
leon_xiii,XIII León,1810.0,1903.0,Estados Pontificios (actual Italia),Italy,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q43922,93.0
eugene_bontoux,Eugène Bontoux,1820.0,1905.0,Francia,France,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q3371183,85.0
joan_miro,Joan Miró,1893.0,1983.0,España,Spain,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q152384,90.0
juarez_celman,Miguel Juárez Celman,1844.0,1909.0,Argentina,Argentina,Latin America,Revolutionary Era,http://www.wikidata.org/entity/Q438892,65.0
ludovico_halevy,Ludovic Halévy,1834.0,1908.0,Francia,France,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q723585,74.0
geoffroy_saint_hilaire,Isidore Geoffroy Saint-Hilaire,1805.0,1861.0,Francia,France,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q521190,56.0
charles_darwin,Charles Darwin,1809.0,1882.0,Inglaterra,United Kingdom,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q1035,73.0
jean_martin_charcot,Jean-Martin Charcot,1825.0,1893.0,Francia,France,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q20710,68.0
marcial,Marco Marcial,40.0,103.0,Imperio Romano (Hispania),Imperio Romano,Other/Unknown,Hellenistic/Roman,http://www.wikidata.org/entity/Q2098,63.0
herodias,Herodías,-15.0,39.0,"Jerusalén, Reino de Judea (Imperio Romano)",United States,North America,Hellenistic/Roman,http://www.wikidata.org/entity/Q230091,54.0
johann_lavater,Johann Lavater,1741.0,1801.0,Suiza,Switzerland,Western Europe,Early Modern,http://www.wikidata.org/entity/Q123918,60.0
louis_blanc,Louis Blanc,1811.0,1882.0,España,Spain,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q355112,71.0
adolphe_thiers,Adolphe Thiers,1797.0,1877.0,Francia,France,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q5738,80.0
franz_bopp,Franz Bopp,1791.0,1867.0,Electorado de Maguncia (actual Alemania),Germany,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q76934,76.0
poncio_pilatos,Poncio Pilato,,,Imperio Romano (actual Italia),Italy,Western Europe,Unknown,http://www.wikidata.org/entity/Q17131,
jules_michelet,Jules Michelet,1798.0,1874.0,Francia,France,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q310791,76.0
karl_marx,Karl Marx,1818.0,1883.0,Prusia (actual Alemania),Germany,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q9061,65.0
anatole_france,Anatole France,1844.0,1924.0,Francia,France,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q42443,80.0
robert_misrahi,Robert Misrahi,1926.0,2023.0,Francia,France,Western Europe,World Wars Era,http://www.wikidata.org/entity/Q3435931,97.0
francois_zola,François Zola,1796.0,1847.0,República de Venecia (actual Italia),Italy,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q3086081,51.0
lev_urusof,Lev Urusov,1877.0,1933.0,Imperio Ruso,Imperio Ruso,Other/Unknown,Long 19th Century,http://www.wikidata.org/entity/Q12763,56.0
joseph_bollery,Joseph Bollery,1880.0,1973.0,Francia,France,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q52668608,93.0
gustav_janouch,Gustav Janouch,1903.0,1968.0,Imperio Austrohúngaro (actual Austria),Austria,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q328537,65.0
raissa_umansof,Raïssa Oumançoff,1883.0,1960.0,Imperio Ruso,Imperio Ruso,Other/Unknown,Long 19th Century,http://www.wikidata.org/entity/Q1648752,77.0
jacques_maritain,Jacques Maritain,1882.0,1973.0,Francia,France,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q45723,91.0
ruben_dario,Rubén Darío,1867.0,1916.0,Nicaragua,Nicaragua,Other/Unknown,Long 19th Century,http://www.wikidata.org/entity/Q173767,49.0
dante_alighieri,Dante Alighieri,1265.0,1321.0,República de Florencia (actual Italia),Italy,Western Europe,Medieval,http://www.wikidata.org/entity/Q1067,56.0
ernest_hello,Ernest Hello,1828.0,1885.0,Francia,France,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q557496,57.0
arthur_meyer,Arthur Meyer,1844.0,1924.0,Francia,France,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q2865261,80.0
paul_verlaine,Paul Verlaine,1844.0,1896.0,Francia,France,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q755,52.0
san_pablo_persona,de Tarso Pablo,5.0,67.0,Imperio Romano (actual Turquía),Imperio Romano,Other/Unknown,Hellenistic/Roman,http://www.wikidata.org/entity/Q9200,62.0
san_jose,San José,-50.0,20.0,Imperio Romano (Judea),Imperio Romano,Other/Unknown,Hellenistic/Roman,http://www.wikidata.org/entity/Q128267,70.0
fiodor_dostoyevski,Fiódor Dostoyevski,1821.0,1881.0,"Moscú, Imperio Ruso","Moscú, Imperio Ruso",Other/Unknown,Revolutionary Era,http://www.wikidata.org/entity/Q991,60.0
jeanne_molbech,Jeanne Molbech,1859.0,1950.0,Dinamarca,Denmark,Scandinavia,Long 19th Century,http://www.wikidata.org/entity/Q58187437,91.0
morris_rosenfeld,Morris Rosenfeld,1862.0,1923.0,Polonia (Imperio Ruso),Poland,Eastern Europe,Long 19th Century,http://www.wikidata.org/entity/Q126519,61.0
moses_hadas,Moses Hadas,1900.0,1966.0,Estados Unidos,United States,North America,Long 19th Century,http://www.wikidata.org/entity/Q4476165,66.0
jose_bianco,José Bianco,1908.0,1986.0,Argentina,Argentina,Latin America,Long 19th Century,http://www.wikidata.org/entity/Q1709049,78.0
san_juan_persona,San Juan,6.0,100.0,Imperio Romano (Galilea),Imperio Romano,Other/Unknown,Hellenistic/Roman,http://www.wikidata.org/entity/Q328804,94.0
san_agustin,de Hipona Agustín,354.0,430.0,Imperio Romano (actual Argelia),Imperio Romano,Other/Unknown,Hellenistic/Roman,http://www.wikidata.org/entity/Q8018,76.0
san_pedro_persona,San Pedro,-1.0,67.0,Imperio Romano (Galilea),Imperio Romano,Other/Unknown,Hellenistic/Roman,http://www.wikidata.org/entity/Q33923,68.0
midas,Midas,,,Frigia (actual Turquía),Frigia,Other/Unknown,Unknown,http://www.wikidata.org/entity/Q308398,
san_francisco_asis,de Asís Francisco,1181.0,1226.0,Ducado de Spoleto (actual Italia),Italy,Western Europe,Medieval,http://www.wikidata.org/entity/Q676555,45.0
ptolomeo,I Ptolomeo,-367.0,-282.0,Reino de Macedonia (actual Grecia),Greece,Southern Europe / Classical,Classical Antiquity,http://www.wikidata.org/entity/Q168261,85.0
antioco,IV Antíoco,-215.0,-164.0,Imperio Seléucida (actual Italia),Italy,Western Europe,Hellenistic/Roman,http://www.wikidata.org/entity/Q3356,51.0
felipe_augusto,II Felipe,1165.0,1223.0,Francia,France,Western Europe,Medieval,http://www.wikidata.org/entity/Q34428,58.0
federico_barbarroja,I Federico,1122.0,1190.0,Ducado de Suabia (actual Alemania),Germany,Western Europe,Medieval,http://www.wikidata.org/entity/Q79789,68.0
san_lucas,San Lucas,,84.0,Imperio Romano (actual Turquía),Imperio Romano,Other/Unknown,Unknown,http://www.wikidata.org/entity/Q128538,
la_fontaine,Jean La Fontaine,1621.0,1695.0,Francia,France,Western Europe,Early Modern,http://www.wikidata.org/entity/Q49496,74.0
stendhal,Stendhal,1783.0,1842.0,Francia,France,Western Europe,Early Modern,http://www.wikidata.org/entity/Q502,59.0
melville,Herman Melville,1819.0,1891.0,Estados Unidos,United States,North America,Revolutionary Era,http://www.wikidata.org/entity/Q4985,72.0
cabrera_infante,Guillermo Cabrera Infante,1929.0,2005.0,Cuba,Cuba,Latin America,World Wars Era,http://www.wikidata.org/entity/Q302675,76.0
luis_chitarroni,Luis Chitarroni,1958.0,2023.0,Argentina,Argentina,Latin America,Contemporary,http://www.wikidata.org/entity/Q112121650,65.0
ken_russell,Ken Russell,1927.0,2011.0,Inglaterra,United Kingdom,Western Europe,World Wars Era,http://www.wikidata.org/entity/Q55249,84.0
juan_goytisolo,Juan Goytisolo,1931.0,2017.0,España,Spain,Western Europe,World Wars Era,http://www.wikidata.org/entity/Q353762,86.0
severo_sarduy,Severo Sarduy,1937.0,1993.0,Cuba,Cuba,Latin America,World Wars Era,http://www.wikidata.org/entity/Q528804,56.0
joseph_conrad,Joseph Conrad,1857.0,1924.0,Imperio Ruso (actual Ucrania),Imperio Ruso,Other/Unknown,Long 19th Century,http://www.wikidata.org/entity/Q82925,67.0
robert_montgomery,Robert Montgomery,1904.0,1981.0,Estados Unidos,United States,North America,Long 19th Century,http://www.wikidata.org/entity/Q366956,77.0
jose_donoso,José Donoso,1924.0,1996.0,Chile,Chile,Latin America,World Wars Era,http://www.wikidata.org/entity/Q439761,72.0
marcel_duchamp,Marcel Duchamp,1887.0,1968.0,Francia,France,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q5912,81.0
laurence_sterne,Laurence Sterne,1713.0,1768.0,Irlanda,Ireland,Western Europe,Early Modern,http://www.wikidata.org/entity/Q218960,55.0
jose_valverde,José Valverde,1926.0,1996.0,España,Spain,Western Europe,World Wars Era,http://www.wikidata.org/entity/Q1116470,70.0
vladimir_nabokov,Vladimir Nabokov,1899.0,1977.0,"San Petesburgo, Imperio Ruso","San Petesburgo, Imperio Ruso",Other/Unknown,Long 19th Century,http://www.wikidata.org/entity/Q36591,78.0
alfred_korzybski,Alfred Korzybski,1879.0,1950.0,Polonia (Imperio Ruso),Poland,Eastern Europe,Long 19th Century,http://www.wikidata.org/entity/Q333402,71.0
jose_marti,José Martí,1853.0,1895.0,Capitanía General de Cuba (actual Cuba),Cuba,Latin America,Long 19th Century,http://www.wikidata.org/entity/Q103285,42.0
gunter_grass,Günter Grass,1927.0,2015.0,Ciudad Libre de Danzig (actual Polonia),Poland,Eastern Europe,World Wars Era,http://www.wikidata.org/entity/Q6538,88.0
miguel_saenz,Miguel Sáenz,1932.0,,Protectorado español de Marruecos,Protectorado español de Marruecos,Other/Unknown,World Wars Era,http://www.wikidata.org/entity/Q6015176,
esteban_echeverria,Esteban Echeverría,1805.0,1851.0,Virreinato del Río de la Plata,Virreinato del Río de la Plata,Other/Unknown,Revolutionary Era,http://www.wikidata.org/entity/Q188859,46.0
enrique_pezzoni,Enrique Pezzoni,1926.0,1989.0,Argentina,Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q10934058,63.0
henry_james,Henry James,1843.0,1916.0,Estados Unidos,United States,North America,Revolutionary Era,http://www.wikidata.org/entity/Q170509,73.0
sylvia_molloy,Sylvia Molloy,1938.0,2022.0,Argentina,Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q42904745,84.0
jose_joaquin_olmedo,José Olmedo,1780.0,1847.0,Virreinato de Nueva Granada (actual Ecuador),Virreinato de Nueva Granada,Other/Unknown,Early Modern,http://www.wikidata.org/entity/Q981503,67.0
jose_maria_heredia,José Heredia,1803.0,1839.0,Capitanía General de Cuba (actual Cuba),Cuba,Latin America,Revolutionary Era,http://www.wikidata.org/entity/Q609805,36.0
estrada_cabrera,Manuel Estrada Cabrera,1857.0,1924.0,Guatemala,Guatemala,Other/Unknown,Long 19th Century,http://www.wikidata.org/entity/Q879169,67.0
henriquez_urenia,Pedro Henríquez Ureña,1884.0,1946.0,República Dominicana,República Dominicana,Other/Unknown,Long 19th Century,http://www.wikidata.org/entity/Q1153831,62.0
pedro_salinas,Pedro Salinas,1891.0,1951.0,España,Spain,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q379789,60.0
octavio_paz,Octavio Paz,1914.0,1998.0,México,Mexico,Latin America,World Wars Era,http://www.wikidata.org/entity/Q46739,84.0
lezama_lima,José Lezama Lima,1910.0,1976.0,Cuba,Cuba,Latin America,Long 19th Century,http://www.wikidata.org/entity/Q366949,66.0
juan_valera,Juan Valera,1824.0,1905.0,España,Spain,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q463630,81.0
cornelio_agrippa,Heinrich Agrippa,1486.0,1535.0,Sacro Imperio Romano Germánico (actual Alemania),Germany,Western Europe,Renaissance,http://www.wikidata.org/entity/Q76568,49.0
antoine_berman,Antoine Berman,1942.0,1991.0,Francia,France,Western Europe,World Wars Era,http://www.wikidata.org/entity/Q2384842,49.0
george_steiner,George Steiner,1929.0,2020.0,Francia,France,Western Europe,World Wars Era,http://www.wikidata.org/entity/Q453288,91.0
leonard_forster,Leonard Forster,1913.0,1997.0,Inglaterra,United Kingdom,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q18762027,84.0
pieter_hooft,Pieter Hooft,1581.0,1647.0,República de los Países Bajos,Netherlands,Western Europe,Renaissance,http://www.wikidata.org/entity/Q10914484,66.0
cervantes,Miguel Cervantes,1547.0,1616.0,España,Spain,Western Europe,Renaissance,http://www.wikidata.org/entity/Q5682,69.0
john_milton,John Milton,1608.0,1674.0,Inglaterra,United Kingdom,Western Europe,Early Modern,http://www.wikidata.org/entity/Q79759,66.0
franz_rosenzweig,Franz Rosenzweig,1886.0,1929.0,Imperio alemán,Imperio alemán,Other/Unknown,Long 19th Century,http://www.wikidata.org/entity/Q76710,43.0
johann_herder,Johann Herder,1744.0,1803.0,Prusia (actual Polonia),Germany,Western Europe,Early Modern,http://www.wikidata.org/entity/Q155547,59.0
edward_said,Edward Said,1935.0,2003.0,"Jerusalén, Mandato Británico de Palestina",United States,North America,World Wars Era,http://www.wikidata.org/entity/Q201538,68.0
henri_meschonnic,Henri Meschonnic,1932.0,2009.0,Francia,France,Western Europe,World Wars Era,http://www.wikidata.org/entity/Q1388925,77.0
paul_celan,Paul Celan,1920.0,1970.0,Reino de Rumania (actual Ucrania),Reino de Rumania,Other/Unknown,World Wars Era,http://www.wikidata.org/entity/Q153905,50.0
gaston_bachelard,Gaston Bachelard,1884.0,1962.0,Francia,France,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q270800,78.0
novalis,Novalis,1772.0,1801.0,Electorado de Sajonia (actual Alemania),Germany,Western Europe,Early Modern,http://www.wikidata.org/entity/Q60684,29.0
goethe,Johann Goethe,1749.0,1832.0,Sacro Imperio Romano Germánico (actual Alemania),Germany,Western Europe,Early Modern,http://www.wikidata.org/entity/Q5879,83.0
holderlin,Johann Hölderlin,1770.0,1843.0,Ducado de Wurtemberg (actual Alemania),Germany,Western Europe,Early Modern,http://www.wikidata.org/entity/Q75889,73.0
valery_larbaud,Valery Larbaud,1881.0,1957.0,Francia,France,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q135640,76.0
walter_benjamin,Walter Benjamin,1892.0,1940.0,Imperio alemán (actual Alemania),Germany,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q61078,48.0
august_schlegel,August Schlegel,1767.0,1845.0,Electorado de Hannover (actual Alemania),Germany,Western Europe,Early Modern,http://www.wikidata.org/entity/Q57281,78.0
armand_robin,Armand Robin,1912.0,1961.0,Francia,France,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q2475297,49.0
wilhelm_von_humboldt,Wilhelm Humboldt,1767.0,1835.0,Prusia (actual Alemania),Germany,Western Europe,Early Modern,http://www.wikidata.org/entity/Q77888,68.0
gerard_nerval,Gérard Nerval,1808.0,1855.0,Francia,France,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q191305,47.0
stefan_george,Stefan George,1868.0,1933.0,Gran Ducado de Hesse (actual Alemania),Germany,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q57187,65.0
rilke,Rainer Rilke,1875.0,1926.0,Imperio Austrohúngaro (actual República Checa),Imperio Austrohúngaro,Other/Unknown,Long 19th Century,http://www.wikidata.org/entity/Q76483,51.0
nestor_perlongher,Néstor Perlongher,1949.0,1992.0,Argentina,Argentina,Latin America,Contemporary,http://www.wikidata.org/entity/Q7071482,43.0
leonidas_lamborghini,Leónidas Lamborghini,1927.0,2009.0,Argentina,Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q918455,82.0
ricardo_zelarayan,Ricardo Zelarayán,1940.0,2010.0,Argentina,Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q6108561,70.0
marcelo_pichon_riviere,Marcelo Pichon Rivière,1944.0,2019.0,Argentina,Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q105475759,75.0
osvaldo_lamborghini,Osvaldo Lamborghini,1940.0,1985.0,Argentina,Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q2036284,45.0
leonora_carrington,Leonora Carrington,1917.0,2011.0,Inglaterra,United Kingdom,Western Europe,World Wars Era,http://www.wikidata.org/entity/Q233207,94.0
cesar_moro,César Moro,1903.0,1956.0,Perú,Peru,Latin America,Long 19th Century,http://www.wikidata.org/entity/Q3010499,53.0
max_ernst,Max Ernst,1891.0,1976.0,Imperio alemán (actual Alemania),Germany,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q154842,85.0
renato_leduc,Renato Leduc,1897.0,1986.0,México,Mexico,Latin America,Long 19th Century,http://www.wikidata.org/entity/Q7312652,89.0
benjamin_peret,Benjamin Péret,1899.0,1959.0,Francia,France,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q284769,60.0
catherine_yarrow,Catherine Yarrow,1904.0,1990.0,Inglaterra,United Kingdom,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q55258020,86.0
francisco_franco,Francisco Franco,1892.0,1975.0,España,Spain,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q29179,83.0
federico_garcia_lorca,Federico García Lorca,1898.0,1936.0,España,Spain,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q41408,38.0
gilbert_dubois,Claude-Gilbert Dubois,1933.0,,Francia,France,Western Europe,World Wars Era,,
albert_beguin,Albert Béguin,1901.0,1957.0,Suiza,Switzerland,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q124251,56.0
georges_bernanos,Georges Bernanos,1888.0,1948.0,Francia,France,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q315072,60.0
hubert_colleye,Hubert Colleye,1883.0,1980.0,Bélgica,Belgium,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q59528161,97.0
cecile_delhorbe,Cécile Delhorbe,1898.0,1985.0,Suiza,Switzerland,Western Europe,Long 19th Century,,87.0
ismar_elbogen,Ismar Elbogen,1874.0,1943.0,Prusia (actual Polonia),Germany,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q65628,69.0
stanislas_fumet,Stanislas Fumet,1896.0,1983.0,Francia,France,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q3496669,87.0
charles_journet,Charles Journet,1891.0,1975.0,Suiza,Switzerland,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q115805,84.0
marie_joseph_lory,Marie-Joseph Lory,1920.0,1993.0,Francia,France,Western Europe,World Wars Era,http://www.wikidata.org/entity/Q104529742,73.0
jean_paul_sartre,Jean-Paul Sartre,1905.0,1980.0,Francia,France,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q9364,75.0
jonio_gonzalez,Jonio González,1954.0,,Argentina,Argentina,Latin America,Contemporary,,
hilail_gildin,Hilail Gildin,1929.0,2015.0,Estados Unidos,United States,North America,World Wars Era,http://www.wikidata.org/entity/Q5760715,86.0
rf_byrnes,Robert Francis Byrnes,1917.0,1997.0,Estados Unidos,United States,North America,World Wars Era,http://www.wikidata.org/entity/Q27491436,80.0
hugo_savino,Hugo Savino,1945.0,,Argentina,Argentina,Latin America,Contemporary,,
mauricio_hirsch,Mauricio Hirsch,1831.0,1896.0,Múnich (Alemania),Germany,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q45214,65.0
edmond_rothschild,Edmond Rothschild,1845.0,1934.0,"Boulogne-Billancourt, París (Francia)",France,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q467167,89.0
edelstein,Ludwig Edelstein,1902.0,1965.0,Berlín (Alemania),Germany,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q108178,63.0
james_rothschild,James Rothschild,1792.0,1868.0,Fráncfort (Alemania),Germany,Western Europe,Revolutionary Era,,76.0
pierre_mabille,Pierre Mabille,1904.0,1952.0,"Reims, Francia",France,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q3386058,48.0
hippolyte_taine,Hippolyte Taine,1828.0,1893.0,"Vouziers, Francia",France,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q297726,65.0
